Episode,Timestamp,Reward,PolicyLoss,ValueLoss,Loss,Entropy,LR
1055,16:53:01,106.45,0.000000,19.615728,19.566031,0.9940,9.68e-05
1056,16:53:07,96.44,0.000000,15.486335,15.436887,0.9890,9.68e-05
1057,16:53:13,126.12,0.000000,29.267469,29.218109,0.9872,9.68e-05
1058,16:53:18,90.99,0.000000,17.360466,17.310848,0.9924,9.68e-05
1059,16:53:25,103.53,-0.000000,24.217606,24.168411,0.9839,9.68e-05
1060,16:53:31,95.01,0.000000,11.888618,11.838408,1.0042,9.68e-05
1061,16:53:40,103.41,-0.000000,20.974586,20.924969,0.9924,9.68e-05
1062,16:53:46,106.55,-0.000000,17.126059,17.076275,0.9957,9.68e-05
1063,16:53:51,104.58,0.000000,20.211622,20.162090,0.9906,9.68e-05
1064,16:53:57,129.13,0.000000,21.311838,21.261717,1.0024,9.68e-05
1065,16:54:03,105.07,-0.000000,24.861990,24.812374,0.9923,9.68e-05
1066,16:54:08,83.92,0.000000,14.853913,14.804976,0.9788,9.68e-05
1067,16:54:14,104.61,0.000000,18.254105,18.204990,0.9823,9.68e-05
1068,16:54:19,115.56,0.000000,24.347950,24.299171,0.9756,9.68e-05
1069,16:54:25,91.52,0.000000,14.264728,14.215280,0.9890,9.68e-05
1070,16:54:31,104.92,-0.000000,19.755009,19.705729,0.9856,9.68e-05
1071,16:54:39,107.02,0.000000,19.320814,19.271029,0.9957,9.68e-05
1072,16:54:45,103.98,0.000000,21.810421,21.760893,0.9906,9.68e-05
1073,16:54:51,114.6,0.000000,19.235685,19.185816,0.9974,9.68e-05
1074,16:54:56,107.97,0.000000,24.734003,24.683962,1.0008,9.68e-05
1075,16:55:02,110.97,0.000000,16.368734,16.319540,0.9839,9.68e-05
1076,16:55:08,104.08,0.000000,21.308851,21.259150,0.9940,9.68e-05
1077,16:55:14,84.1,-0.000000,17.847115,17.797159,0.9991,9.68e-05
1078,16:55:20,112.56,0.000000,23.675909,23.626289,0.9924,9.68e-05
1079,16:55:26,92.59,-0.000000,18.871908,18.822710,0.9840,9.68e-05
1080,16:55:31,93.94,0.000000,13.700071,13.650877,0.9839,9.68e-05
1081,16:55:40,97.56,0.000000,18.979897,18.930536,0.9872,9.68e-05
1082,16:55:45,74.06,-0.000000,14.343770,14.293728,1.0008,9.68e-05
1083,16:55:51,104.0,0.000000,16.528336,16.478468,0.9974,9.68e-05
1084,16:55:56,104.53,0.000000,24.805674,24.756062,0.9923,9.67e-05
1085,16:56:02,75.52,-0.000000,13.818381,13.768176,1.0041,9.67e-05
1086,16:56:07,81.84,-0.000000,11.375872,11.326006,0.9973,9.67e-05
1087,16:56:13,93.95,0.000000,16.913151,16.863958,0.9839,9.67e-05
1088,16:56:19,84.94,0.000000,15.850158,15.800458,0.9940,9.67e-05
1089,16:56:36,115.91,0.000000,21.737480,21.687700,0.9956,9.67e-05
1090,16:56:42,104.03,0.000000,16.596844,16.547142,0.9940,9.67e-05
1091,16:57:20,102.39,0.000000,20.361967,20.312265,0.9940,9.67e-05
1092,16:57:26,104.98,-0.000000,24.055140,24.005943,0.9839,9.67e-05
1093,16:57:32,122.45,0.000000,21.695564,21.646032,0.9907,9.67e-05
1094,16:57:37,75.38,0.000000,11.723992,11.674968,0.9805,9.67e-05
1095,16:57:43,93.96,0.000000,16.194422,16.144554,0.9974,9.67e-05
1096,16:57:49,96.89,-0.000000,18.860197,18.811171,0.9805,9.67e-05
1097,16:57:55,105.86,-0.000000,22.630424,22.581146,0.9856,9.67e-05
1098,16:58:01,115.6,-0.000000,19.929792,19.880173,0.9924,9.67e-05
1099,16:58:06,117.65,0.000000,23.036991,22.987120,0.9974,9.67e-05
1100,16:58:12,104.61,0.000000,16.773335,16.723209,1.0025,9.67e-05
1101,16:58:21,104.95,0.000000,15.473594,15.423977,0.9923,9.67e-05
1102,16:58:27,106.53,-0.000000,21.660980,21.611536,0.9889,9.67e-05
1103,16:58:32,84.53,-0.000000,11.349142,11.299441,0.9940,9.67e-05
1104,16:58:38,95.91,-0.000000,20.987928,20.938480,0.9890,9.67e-05
1105,16:58:44,92.93,0.000000,18.373093,18.323223,0.9974,9.67e-05
1106,16:58:49,104.39,0.000000,13.619591,13.570903,0.9738,9.67e-05
1107,16:58:55,86.57,-0.000000,12.962464,12.912936,0.9906,9.67e-05
1108,16:59:00,101.99,-0.000000,19.293619,19.245100,0.9704,9.67e-05
1109,16:59:06,73.32,-0.000000,10.938612,10.889921,0.9738,9.67e-05
1110,16:59:12,108.53,-0.000000,21.340761,21.291059,0.9940,9.67e-05
1111,16:59:32,84.42,0.000000,18.121033,18.071922,0.9822,9.67e-05
1112,16:59:37,126.67,0.000000,25.487047,25.437092,0.9991,9.67e-05
1113,16:59:43,114.15,-0.000000,25.104563,25.055288,0.9855,9.67e-05
1114,16:59:49,116.93,0.000000,20.336979,20.286940,1.0008,9.67e-05
1115,16:59:55,105.96,-0.000000,21.964161,21.914543,0.9924,9.67e-05
1116,17:00:01,114.31,-0.000000,21.903973,21.854528,0.9889,9.67e-05
1117,17:00:07,87.49,-0.000000,10.471316,10.421782,0.9907,9.66e-05
1118,17:00:13,72.88,-0.000000,9.414226,9.364862,0.9873,9.66e-05
1119,17:00:19,102.98,0.000000,21.542917,21.493383,0.9907,9.66e-05
1120,17:00:25,92.81,0.000000,17.934639,17.884600,1.0008,9.66e-05
1121,17:00:35,116.21,-0.000000,25.215656,25.166042,0.9923,9.66e-05
1122,17:00:41,83.31,0.000000,17.918526,17.869333,0.9839,9.66e-05
1123,17:00:47,72.89,-0.000000,15.872119,15.822753,0.9873,9.66e-05
1124,17:00:52,95.12,-0.000000,19.409214,19.359512,0.9940,9.66e-05
1125,17:00:58,72.83,-0.000000,11.263031,11.213325,0.9941,9.66e-05
1126,17:01:03,95.03,0.000000,12.316476,12.267029,0.9889,9.66e-05
1127,17:01:09,96.48,0.000000,22.156418,22.106548,0.9974,9.66e-05
1128,17:01:14,127.59,-0.000000,23.850822,23.801039,0.9957,9.66e-05
1129,17:01:20,126.12,-0.000000,26.351320,26.301617,0.9941,9.66e-05
1130,17:01:25,114.56,0.000000,21.238693,21.189167,0.9905,9.66e-05
1131,17:01:34,96.13,0.000000,19.016844,18.966722,1.0024,9.66e-05
1132,17:01:39,92.43,0.000000,18.239462,18.190687,0.9755,9.66e-05
1133,17:01:45,114.58,0.000000,17.899940,17.850239,0.9940,9.66e-05
1134,17:01:51,85.03,0.000000,13.603778,13.553741,1.0008,9.66e-05
1135,17:01:57,93.01,0.000000,16.718765,16.669403,0.9873,9.66e-05
1136,17:02:03,60.27,0.000000,13.605761,13.556394,0.9873,9.66e-05
1137,17:02:08,83.49,0.000000,9.696906,9.647285,0.9924,9.66e-05
1138,17:02:15,83.45,0.000000,12.549625,12.499923,0.9940,9.66e-05
1139,17:02:21,105.51,0.000000,19.790337,19.740211,1.0025,9.66e-05
1140,17:02:26,92.41,0.000000,13.675601,13.625897,0.9941,9.66e-05
1141,17:02:52,105.45,-0.000000,21.745171,21.694960,1.0042,9.66e-05
1142,17:02:58,83.41,-0.000000,10.746736,10.697371,0.9873,9.66e-05
1143,17:03:04,125.5,-0.000000,29.641985,29.593380,0.9721,9.66e-05
1144,17:03:10,105.58,-0.000000,17.871571,17.822716,0.9771,9.66e-05
1145,17:03:15,102.47,0.000000,15.560530,15.510742,0.9958,9.66e-05
1146,17:03:21,103.43,0.000000,25.320688,25.271074,0.9923,9.66e-05
1147,17:03:26,93.05,0.000000,16.563009,16.512800,1.0042,9.66e-05
1148,17:03:32,117.13,0.000000,23.156044,23.106512,0.9906,9.66e-05
1149,17:03:38,115.57,-0.000000,21.383387,21.333179,1.0042,9.66e-05
1150,17:03:44,92.95,0.000000,16.134655,16.085289,0.9873,9.66e-05
1151,17:03:55,105.98,0.000000,17.881813,17.831940,0.9975,9.65e-05
1152,17:04:01,95.03,0.000000,16.835470,16.785097,1.0075,9.65e-05
1153,17:04:06,71.36,0.000000,11.684548,11.634768,0.9956,9.65e-05
1154,17:04:12,91.98,0.000000,17.031559,16.981771,0.9958,9.65e-05
1155,17:04:18,114.54,0.000000,24.167963,24.117670,1.0059,9.65e-05
1156,17:04:32,149.2,0.000000,31.153074,31.103964,0.9822,9.65e-05
1157,17:04:38,73.97,-0.000000,11.312984,11.262952,1.0007,9.65e-05
1158,17:04:44,82.98,0.000000,15.960369,15.910416,0.9991,9.65e-05
1159,17:04:50,129.08,0.000000,27.283537,27.233919,0.9924,9.65e-05
1160,17:04:55,99.94,0.000000,16.170067,16.120872,0.9839,9.65e-05
1161,17:05:12,102.45,0.000000,14.632752,14.583302,0.9890,9.65e-05
1162,17:05:18,82.97,0.000000,12.715717,12.665511,1.0041,9.65e-05
1163,17:05:23,71.99,0.000000,8.593555,8.543941,0.9923,9.65e-05
1164,17:05:28,82.93,0.000000,18.007366,17.957411,0.9991,9.65e-05
1165,17:05:33,102.96,0.000000,19.472122,19.422680,0.9889,9.65e-05
1166,17:05:38,107.61,0.000000,14.945091,14.895142,0.9990,9.65e-05
1167,17:05:44,90.44,0.000000,13.199361,13.149404,0.9991,9.65e-05
1168,17:05:50,89.44,0.000000,13.410127,13.361354,0.9755,9.65e-05
1169,17:05:55,81.94,0.000000,17.322998,17.273132,0.9973,9.65e-05
1170,17:06:01,117.11,0.000000,19.899574,19.849531,1.0009,9.65e-05
1171,17:06:09,107.0,-0.000000,14.414741,14.365204,0.9907,9.65e-05
1172,17:06:14,115.66,0.000000,21.682642,21.632351,1.0058,9.65e-05
1173,17:06:20,91.38,-0.000000,16.496161,16.446964,0.9839,9.65e-05
1174,17:06:26,92.86,-0.000000,16.806210,16.756254,0.9991,9.65e-05
1175,17:06:32,108.94,-0.000000,20.257952,20.208584,0.9874,9.65e-05
1176,17:06:37,64.43,-0.000000,11.533760,11.483635,1.0025,9.65e-05
1177,17:06:42,110.08,0.000000,17.884583,17.835300,0.9856,9.65e-05
1178,17:06:48,84.96,0.000000,18.266378,18.216343,1.0007,9.65e-05
1179,17:06:53,90.5,0.000000,18.278454,18.228750,0.9941,9.65e-05
1180,17:06:59,83.0,0.000000,14.946631,14.896673,0.9992,9.65e-05
1181,17:07:07,128.14,0.000000,22.209076,22.159290,0.9957,9.65e-05
1182,17:07:13,91.42,0.000000,10.977078,10.927037,1.0008,9.65e-05
1183,17:07:18,72.9,0.000000,8.431879,8.382177,0.9940,9.65e-05
1184,17:07:23,95.99,-0.000000,16.551434,16.501818,0.9923,9.64e-05
1185,17:07:29,91.02,-0.000000,17.253231,17.204456,0.9755,9.64e-05
1186,17:07:34,82.29,-0.000000,13.056977,13.007362,0.9923,9.64e-05
1187,17:07:40,72.42,0.000000,11.590703,11.541595,0.9822,9.64e-05
1188,17:07:46,116.99,0.000000,21.229221,21.180197,0.9805,9.64e-05
1189,17:07:52,93.5,0.000000,12.467269,12.417993,0.9855,9.64e-05
1190,17:07:58,82.86,0.000000,11.946619,11.897255,0.9873,9.64e-05
1191,17:08:39,114.53,0.000000,15.860349,15.810643,0.9941,9.64e-05
1192,17:08:46,81.49,0.000000,13.284431,13.234900,0.9906,9.64e-05
1193,17:08:52,86.92,0.000000,17.876963,17.827513,0.9890,9.64e-05
1194,17:08:58,81.82,0.000000,12.134546,12.084762,0.9957,9.64e-05
1195,17:09:04,94.13,0.000000,12.448964,12.399183,0.9956,9.64e-05
1196,17:09:10,86.45,-0.000000,18.106606,18.057243,0.9873,9.64e-05
1197,17:09:16,114.52,0.000000,19.087198,19.037748,0.9890,9.64e-05
1198,17:09:21,104.0,0.000000,23.637823,23.588291,0.9906,9.64e-05
1199,17:09:27,101.05,0.000000,15.495478,15.445692,0.9957,9.64e-05
1200,17:09:33,59.19,-0.000000,12.953979,12.903343,1.0127,9.64e-05
1201,17:09:41,70.89,-0.000000,15.456899,15.407450,0.9890,9.64e-05
1202,17:09:47,113.56,0.000000,20.636461,20.587013,0.9890,9.64e-05
1203,17:09:53,106.54,0.000000,20.509043,20.459511,0.9906,9.64e-05
1204,17:09:59,85.49,0.000000,15.633849,15.584317,0.9906,9.64e-05
1205,17:10:04,93.09,-0.000000,17.186558,17.137026,0.9906,9.64e-05
1206,17:10:10,93.43,0.000000,13.669395,13.620203,0.9839,9.64e-05
1207,17:10:16,95.44,-0.000000,16.599024,16.549660,0.9873,9.64e-05
1208,17:10:22,83.47,-0.000000,17.773098,17.723822,0.9855,9.64e-05
1209,17:10:28,108.53,0.000000,16.931448,16.882170,0.9856,9.64e-05
1210,17:10:33,125.31,0.000000,31.162079,31.113136,0.9788,9.64e-05
1211,17:10:59,101.45,0.000000,13.906797,13.857515,0.9856,9.64e-05
1212,17:11:05,60.84,-0.000000,11.283157,11.233882,0.9855,9.64e-05
1213,17:11:11,118.11,-0.000000,25.119673,25.069799,0.9975,9.64e-05
1214,17:11:16,107.02,0.000000,19.863138,19.813864,0.9855,9.64e-05
1215,17:11:22,103.53,-0.000000,21.334490,21.285467,0.9805,9.64e-05
1216,17:11:28,84.98,-0.000000,17.028919,16.979557,0.9873,9.64e-05
1217,17:11:33,72.79,-0.000000,13.202902,13.154127,0.9755,9.63e-05
1218,17:11:39,95.34,0.000000,17.196051,17.146601,0.9890,9.63e-05
1219,17:11:44,127.57,-0.000000,24.235016,24.185909,0.9822,9.63e-05
1220,17:11:50,94.06,-0.000000,17.078806,17.029190,0.9923,9.63e-05
1221,17:12:00,93.98,0.000000,17.433592,17.384312,0.9856,9.63e-05
1222,17:12:05,79.31,-0.000000,11.259534,11.209998,0.9907,9.63e-05
1223,17:12:11,104.57,-0.000000,15.728726,15.678772,0.9991,9.63e-05
1224,17:12:17,106.02,0.000000,21.715664,21.666553,0.9822,9.63e-05
1225,17:12:25,94.99,0.000000,16.879686,16.829983,0.9941,9.63e-05
1226,17:12:43,115.13,0.000000,24.331667,24.282726,0.9788,9.63e-05
1227,17:12:49,92.91,0.000000,15.796986,15.747370,0.9923,9.63e-05
1228,17:12:54,93.01,0.000000,16.900843,16.851057,0.9957,9.63e-05
1229,17:13:00,92.01,0.000000,18.081291,18.032013,0.9856,9.63e-05
1230,17:13:07,80.88,0.000000,10.908391,10.858348,1.0009,9.63e-05
1231,17:13:48,116.56,0.000000,20.665918,20.616980,0.9788,9.63e-05
1232,17:13:54,95.42,0.000000,14.762614,14.712914,0.9940,9.63e-05
1233,17:14:00,107.61,-0.000000,18.299265,18.249905,0.9872,9.63e-05
1234,17:14:05,101.88,-0.000000,22.252678,22.203484,0.9839,9.63e-05
1235,17:14:11,81.96,0.000000,11.741207,11.691503,0.9941,9.63e-05
1236,17:14:18,105.65,0.000000,18.998638,18.948938,0.9940,9.63e-05
1237,17:14:24,117.54,0.000000,19.608698,19.558489,1.0042,9.63e-05
1238,17:14:29,105.02,0.000000,16.781885,16.731762,1.0024,9.63e-05
1239,17:14:36,94.5,-0.000000,18.430315,18.380701,0.9923,9.63e-05
1240,17:14:41,71.97,0.000000,14.994838,14.945220,0.9923,9.63e-05
1241,19:41:11,103.39,0.000000,15.470867,15.421416,0.9890,9.63e-05
1242,19:41:19,105.35,0.000000,14.895577,14.846136,0.9888,9.63e-05
1243,19:41:27,81.29,-0.000000,12.612522,12.562652,0.9974,9.63e-05
1244,19:41:34,106.61,0.000000,20.849775,20.800497,0.9856,9.63e-05
1245,19:41:39,105.04,-0.000000,15.709689,15.660662,0.9806,9.63e-05
1246,19:41:46,106.53,0.000000,17.338247,17.288715,0.9906,9.63e-05
1247,19:41:52,84.39,-0.000000,16.245935,16.196238,0.9939,9.63e-05
1248,19:41:59,114.05,-0.000000,25.478691,25.429241,0.9890,9.63e-05
1249,19:42:04,102.4,0.000000,18.991375,18.941250,1.0025,9.63e-05
1250,19:42:10,102.86,-0.000000,17.373919,17.323372,1.0109,9.63e-05
1251,19:42:19,89.98,0.000000,14.440373,14.390672,0.9940,9.62e-05
1252,19:42:25,105.37,-0.000000,17.246489,17.196449,1.0008,9.62e-05
1253,19:42:30,96.56,0.000000,17.314392,17.264606,0.9957,9.62e-05
1254,19:42:36,136.73,-0.000000,28.526592,28.477570,0.9804,9.62e-05
1255,19:42:41,74.03,0.000000,14.378682,14.329575,0.9821,9.62e-05
1256,19:42:47,82.51,-0.000000,15.577934,15.528994,0.9788,9.62e-05
1257,19:42:53,107.45,0.000000,20.615200,20.565500,0.9940,9.62e-05
1258,19:42:59,81.35,0.000000,15.956129,15.907104,0.9805,9.62e-05
1259,19:43:06,115.12,0.000000,24.700401,24.650188,1.0043,9.62e-05
1260,19:43:12,128.06,0.000000,25.786394,25.737455,0.9788,9.62e-05
1261,19:43:24,121.95,0.000000,24.072786,24.023083,0.9941,9.62e-05
1262,19:43:30,74.44,0.000000,9.779106,9.729153,0.9991,9.62e-05
1263,19:43:36,104.08,0.000000,13.342261,13.292652,0.9922,9.62e-05
1264,19:43:42,94.36,-0.000000,14.866366,14.816159,1.0041,9.62e-05
1265,19:43:48,103.47,0.000000,21.083614,21.033829,0.9957,9.62e-05
1266,19:43:53,116.91,0.000000,22.519186,22.468981,1.0041,9.62e-05
1267,19:44:00,92.96,0.000000,13.949218,13.899685,0.9907,9.62e-05
1268,19:44:05,96.95,0.000000,19.789131,19.740025,0.9821,9.62e-05
1269,19:44:11,93.97,0.000000,13.987212,13.937688,0.9905,9.62e-05
1270,19:44:17,104.47,0.000000,20.787769,20.737984,0.9957,9.62e-05
1271,19:44:25,81.5,0.000000,10.282047,10.232347,0.9940,9.62e-05
1272,19:44:31,97.99,0.000000,19.090630,19.040762,0.9974,9.62e-05
1273,19:44:38,105.57,0.000000,19.545891,19.496021,0.9974,9.62e-05
1274,19:44:44,102.96,0.000000,22.818710,22.769432,0.9856,9.62e-05
1275,19:44:50,116.54,-0.000000,19.254908,19.204872,1.0007,9.62e-05
1276,19:44:56,104.6,0.000000,19.167553,19.118441,0.9822,9.62e-05
1277,19:45:02,116.01,0.000000,22.405283,22.354990,1.0058,9.62e-05
1278,19:45:09,110.99,-0.000000,18.645693,18.595991,0.9940,9.62e-05
1279,19:45:15,103.45,0.000000,18.900284,18.850668,0.9923,9.62e-05
1280,19:45:21,104.59,0.000000,20.440239,20.390619,0.9924,9.62e-05
1281,19:45:41,90.99,-0.000000,17.807896,17.758198,0.9940,9.62e-05
1282,19:45:47,133.74,0.000000,24.318850,24.269569,0.9856,9.62e-05
1283,19:45:53,108.08,0.000000,25.213871,25.164507,0.9873,9.62e-05
1284,19:45:59,137.52,0.000000,24.560377,24.511101,0.9855,9.61e-05
1285,19:46:04,95.99,0.000000,21.521591,21.471972,0.9924,9.61e-05
1286,19:46:10,115.98,-0.000000,20.935444,20.885742,0.9940,9.61e-05
1287,19:46:15,101.51,0.000000,13.330935,13.280725,1.0042,9.61e-05
1288,19:46:21,114.56,-0.000000,21.899101,21.849485,0.9923,9.61e-05
1289,19:46:29,105.52,0.000000,23.496836,23.447727,0.9822,9.61e-05
1290,19:46:34,92.95,-0.000000,16.011749,15.961624,1.0025,9.61e-05
1291,19:46:43,134.99,0.000000,29.167873,29.118002,0.9974,9.61e-05
1292,19:46:49,94.03,0.000000,17.239311,17.190113,0.9839,9.61e-05
1293,19:46:55,105.08,-0.000000,20.155697,20.106499,0.9840,9.61e-05
1294,19:47:01,91.44,0.000000,21.065598,21.016146,0.9890,9.61e-05
1295,19:47:06,94.48,-0.000000,25.172178,25.123150,0.9806,9.61e-05
1296,19:47:12,106.51,0.000000,17.432724,17.383446,0.9856,9.61e-05
1297,19:47:18,83.37,0.000000,11.810261,11.760898,0.9873,9.61e-05
1298,19:47:23,95.5,0.000000,13.451058,13.401526,0.9906,9.61e-05
1299,19:47:29,101.56,0.000000,16.221807,16.171852,0.9991,9.61e-05
1300,19:47:34,106.94,0.000000,16.394611,16.344656,0.9991,9.61e-05
1301,19:47:53,102.57,0.000000,21.855480,21.805527,0.9991,9.61e-05
1302,19:47:59,93.46,0.000000,14.509888,14.460184,0.9941,9.61e-05
1303,19:48:05,116.57,0.000000,22.754410,22.704454,0.9991,9.61e-05
1304,19:48:11,74.89,-0.000000,10.885112,10.835661,0.9890,9.61e-05
1305,19:48:16,95.15,0.000000,20.259178,20.209309,0.9974,9.61e-05
1306,19:48:22,121.03,-0.000000,27.656797,27.606930,0.9974,9.61e-05
1307,19:48:28,95.97,-0.000000,20.061152,20.011620,0.9906,9.61e-05
1308,19:48:33,80.41,0.000000,11.819953,11.771011,0.9788,9.61e-05
1309,19:48:38,81.33,-0.000000,18.227568,18.178625,0.9788,9.61e-05
1310,19:48:43,101.98,0.000000,16.596548,16.546511,1.0008,9.61e-05
1311,19:48:51,72.04,-0.000000,16.698771,16.649071,0.9940,9.61e-05
1312,19:48:56,117.61,0.000000,26.701530,26.651241,1.0058,9.61e-05
1313,19:49:02,111.08,-0.000000,22.300343,22.250980,0.9873,9.61e-05
1314,19:49:07,92.05,0.000000,16.481073,16.431711,0.9873,9.61e-05
1315,19:49:13,105.57,0.000000,20.535864,20.485909,0.9991,9.61e-05
1316,19:49:18,107.08,-0.000000,18.282272,18.232574,0.9939,9.61e-05
1317,19:49:24,73.36,0.000000,13.900591,13.851736,0.9771,9.60e-05
1318,19:49:30,110.84,0.000000,18.950087,18.900383,0.9941,9.60e-05
1319,19:49:36,109.18,0.000000,27.347670,27.297632,1.0008,9.60e-05
1320,19:49:42,90.52,0.000000,15.601474,15.551772,0.9940,9.60e-05
1321,19:50:16,72.44,0.000000,13.818461,13.768926,0.9907,9.60e-05
1322,19:50:21,90.98,0.000000,21.703756,21.654053,0.9941,9.60e-05
1323,19:50:27,80.41,0.000000,13.452257,13.402981,0.9855,9.60e-05
1324,19:50:32,85.02,0.000000,16.565481,16.516205,0.9855,9.60e-05
1325,19:50:38,83.45,0.000000,11.690646,11.641201,0.9889,9.60e-05
1326,19:50:43,95.54,0.000000,18.889744,18.839874,0.9974,9.60e-05
1327,19:50:49,126.05,0.000000,22.106243,22.055952,1.0058,9.60e-05
1328,19:50:54,97.54,0.000000,16.261585,16.212221,0.9873,9.60e-05
1329,19:51:00,121.55,0.000000,24.415165,24.366055,0.9822,9.60e-05
1330,19:51:05,94.97,0.000000,16.019587,15.970391,0.9839,9.60e-05
1331,19:51:13,102.96,-0.000000,14.860068,14.810540,0.9906,9.60e-05
1332,19:51:18,103.42,0.000000,17.482483,17.432783,0.9940,9.60e-05
1333,19:51:23,105.12,0.000000,20.391558,20.342361,0.9839,9.60e-05
1334,19:51:28,97.01,0.000000,16.117426,16.068146,0.9856,9.60e-05
1335,19:51:34,85.41,-0.000000,12.130602,12.081240,0.9872,9.60e-05
1336,19:51:39,103.94,-0.000000,24.256485,24.207548,0.9787,9.60e-05
1337,19:51:45,80.34,0.000000,10.982615,10.933166,0.9890,9.60e-05
1338,19:51:51,105.59,0.000000,24.391172,24.341724,0.9890,9.60e-05
1339,19:51:56,95.46,-0.000000,18.743572,18.694206,0.9873,9.60e-05
1340,19:52:02,125.45,0.000000,29.381639,29.331940,0.9940,9.60e-05
1341,19:52:17,128.65,0.000000,27.125189,27.075401,0.9957,9.60e-05
1342,19:52:23,115.54,0.000000,20.930910,20.881374,0.9907,9.60e-05
1343,19:52:28,85.01,0.000000,13.773259,13.723390,0.9974,9.60e-05
1344,19:52:33,92.79,0.000000,12.037525,11.987906,0.9924,9.60e-05
1345,19:52:39,102.59,0.000000,20.538383,20.489355,0.9806,9.60e-05
1346,19:52:44,102.98,-0.000000,17.665735,17.615864,0.9974,9.60e-05
1347,19:52:50,73.83,0.000000,11.720647,11.671032,0.9923,9.60e-05
1348,19:52:56,72.3,-0.000000,8.960917,8.910878,1.0008,9.60e-05
1349,19:53:02,69.42,0.000000,11.927423,11.877638,0.9957,9.60e-05
1350,19:53:08,133.07,0.000000,27.978134,27.928516,0.9924,9.60e-05
1351,19:53:16,107.02,-0.000000,19.377674,19.328564,0.9822,9.59e-05
1352,19:53:21,115.54,0.000000,22.426355,22.377161,0.9839,9.59e-05
1353,19:53:27,95.39,0.000000,19.224688,19.174740,0.9990,9.59e-05
1354,19:53:32,78.91,0.000000,12.821497,12.771880,0.9923,9.59e-05
1355,19:53:38,113.6,-0.000000,17.995916,17.947065,0.9770,9.59e-05
1356,19:53:43,112.06,-0.000000,22.536215,22.486427,0.9958,9.59e-05
1357,19:53:49,104.04,0.000000,18.742151,18.692963,0.9838,9.59e-05
1358,19:53:54,102.6,0.000000,17.217215,17.168524,0.9738,9.59e-05
1359,19:54:00,107.53,0.000000,24.644142,24.595200,0.9789,9.59e-05
1360,19:54:06,81.46,0.000000,14.255757,14.205550,1.0041,9.59e-05
1361,19:54:14,103.49,0.000000,18.580578,18.530960,0.9924,9.59e-05
1362,19:54:19,105.55,0.000000,23.715080,23.665209,0.9974,9.59e-05
1363,19:54:25,104.0,-0.000000,20.331234,20.280685,1.0110,9.59e-05
1364,19:54:30,91.38,-0.000000,15.297889,15.248613,0.9855,9.59e-05
1365,19:54:36,93.42,-0.000000,10.656155,10.606535,0.9924,9.59e-05
1366,19:54:41,104.57,0.000000,15.879566,15.830290,0.9855,9.59e-05
1367,19:54:46,104.42,0.000000,17.834055,17.784351,0.9941,9.59e-05
1368,19:54:51,125.64,0.000000,24.049347,23.999477,0.9974,9.59e-05
1369,19:54:57,64.41,-0.000000,11.669196,11.619581,0.9923,9.59e-05
1370,19:55:03,101.64,0.000000,18.648634,18.598934,0.9940,9.59e-05
1371,19:55:11,104.02,0.000000,17.287308,17.238201,0.9821,9.59e-05
1372,19:55:16,84.0,0.000000,17.498468,17.449524,0.9789,9.59e-05
1373,19:55:21,82.43,-0.000000,11.294031,11.244411,0.9924,9.59e-05
1374,19:55:27,106.08,0.000000,16.114807,16.065104,0.9941,9.59e-05
1375,19:55:32,80.84,0.000000,14.303958,14.255439,0.9704,9.59e-05
1376,19:55:37,102.33,0.000000,18.158367,18.108751,0.9923,9.59e-05
1377,19:55:42,93.46,0.000000,17.614470,17.565020,0.9890,9.59e-05
1378,19:56:00,105.1,0.000000,21.436361,21.387167,0.9839,9.59e-05
1379,19:56:05,82.44,-0.000000,12.519006,12.468800,1.0041,9.59e-05
1380,19:56:10,61.37,0.000000,9.518531,9.468742,0.9958,9.59e-05
1381,19:56:19,103.02,-0.000000,22.153530,22.103661,0.9974,9.59e-05
1382,19:56:25,105.06,0.000000,18.754566,18.704863,0.9941,9.59e-05
1383,19:56:30,106.59,0.000000,19.386782,19.337080,0.9940,9.59e-05
1384,19:56:35,80.49,0.000000,11.747148,11.697780,0.9874,9.58e-05
1385,19:56:40,104.06,0.000000,16.014780,15.964909,0.9974,9.58e-05
1386,19:56:46,94.05,0.000000,19.366993,19.318136,0.9771,9.58e-05
1387,19:56:52,95.09,-0.000000,13.677971,13.628523,0.9890,9.58e-05
1388,19:56:57,102.06,0.000000,20.995310,20.945778,0.9906,9.58e-05
1389,19:57:03,84.02,-0.000000,10.377823,10.328632,0.9838,9.58e-05
1390,19:57:08,88.49,0.000000,20.071083,20.021383,0.9940,9.58e-05
1391,19:57:37,117.07,-0.000000,23.312464,23.262762,0.9940,9.58e-05
1392,19:57:42,82.8,-0.000000,17.410166,17.360641,0.9905,9.58e-05
1393,19:57:48,102.96,0.000000,16.857248,16.808136,0.9822,9.58e-05
1394,19:57:53,95.4,0.000000,18.036524,17.987162,0.9872,9.58e-05
1395,19:57:58,95.52,-0.000000,20.301186,20.251322,0.9973,9.58e-05
1396,19:58:03,74.01,-0.000000,11.142703,11.093936,0.9753,9.58e-05
1397,19:58:09,105.59,0.000000,15.072960,15.023595,0.9873,9.58e-05
1398,19:58:14,94.91,-0.000000,14.045982,13.996025,0.9991,9.58e-05
1399,19:58:19,104.47,0.000000,20.045492,19.995960,0.9906,9.58e-05
1400,19:58:25,95.54,0.000000,18.645615,18.596504,0.9822,9.58e-05
