8272.0,4095,636,23,0,0,34,95
8288.0,4105,640,23,0,0,2,95
8304.0,4125,640,23,0,0,2,95
8320.0,4130,640,23,0,0,34,95
8336.0,4140,644,23,0,0,2,95
8352.0,4155,644,23,0,0,34,95
8368.0,4165,648,23,0,0,34,95
8384.0,4180,648,23,0,0,2,95
8400.0,4190,648,23,0,0,34,95
8416.0,4205,652,23,0,0,2,95
8432.0,4215,652,23,0,0,34,95
8448.0,4225,652,23,0,0,2,95
8464.0,4240,656,23,0,0,34,95
8480.0,4245,656,23,0,0,34,95
8496.0,4260,656,23,0,0,2,95
8512.0,4260,660,23,0,0,34,95
8528.0,4275,660,23,0,0,2,95
8544.0,4285,664,23,0,0,34,95
8560.0,4300,664,23,0,0,2,95
8576.0,4310,664,23,0,0,34,95
8592.0,4320,668,23,0,0,2,95
8608.0,4330,668,23,0,0,34,95
8624.0,4350,668,23,0,0,2,95
8640.0,4355,672,23,0,0,34,95
8656.0,4365,672,23,0,0,34,95
8672.0,4385,672,23,0,0,2,95
8688.0,4385,676,23,0,0,34,95
8704.0,4400,676,23,0,0,2,95
8720.0,4420,680,23,0,0,34,95
8736.0,4420,680,23,0,0,45,56
8752.0,4440,680,23,0,0,34,95
8768.0,4450,684,23,0,0,34,95
8784.0,4455,684,23,0,0,34,95
8800.0,4480,684,23,0,0,34,95
8816.0,4485,688,23,0,0,34,95
8832.0,4490,688,23,0,0,2,95
8848.0,4515,688,23,0,0,2,95
8864.0,4520,692,23,0,0,34,95
8880.0,4530,692,23,0,0,34,95
8896.0,4545,696,23,0,0,2,95
8912.0,4555,696,23,0,0,2,95
8928.0,4565,696,23,0,0,34,95
8944.0,4585,700,23,0,0,34,95
8960.0,4590,700,23,0,0,2,95
8976.0,4600,700,23,0,0,2,95
8992.0,4620,704,23,0,0,34,95
9008.0,4620,704,23,0,0,2,95
9024.0,4635,704,23,0,0,34,95
9040.0,4655,708,23,0,0,2,95
9056.0,4655,708,23,0,0,34,95
9072.0,4670,712,23,0,0,2,95
9088.0,4690,712,23,0,0,34,95
9104.0,4690,712,23,0,0,2,95
9120.0,4710,716,23,0,0,34,95
9136.0,4720,716,23,0,0,2,95
9152.0,4725,716,23,0,0,34,95
9168.0,4750,720,23,0,0,2,95
9184.0,4755,720,23,0,0,34,95
9200.0,4760,720,23,0,0,2,95
9216.0,4785,724,23,0,0,34,95
9232.0,4790,724,23,0,0,34,95
9248.0,4795,728,23,0,0,2,95
9264.0,4815,728,23,0,0,2,95
